conversation_id,tweet_ids,created_at_list,tweet_texts,human_summary,elapsed_time
7256efea800567a2458ea8f2d61d9af4,"[2543062, 2543063, 2543067, 2543068, 2543069]","{2543062: Timestamp('2017-11-16 12:58:20+0000', tz='UTC'), 2543063: Timestamp('2017-11-16 12:59:33+0000', tz='UTC'), 2543067: Timestamp('2017-11-16 13:55:26+0000', tz='UTC'), 2543068: Timestamp('2017-11-16 12:52:27+0000', tz='UTC'), 2543069: Timestamp('2017-11-16 12:43:52+0000', tz='UTC')}","@115877 can we please get the contact number for Dubai office please... @722994 We're here to help, Priya. Send us a note via https://t.co/HRNpIyQbMa so we can assist. @722994 Sorry for the inconvenience! At this moment, we don't offer phone support for these issues.  Visit this link https://t.co/balq3Eyso6 so our team can assist. @Uber_Support We are looking to talk to someone from marketing so can we have some email ID or so @722994 Please go here https://t.co/UciVpwKXDw, and we will take a look.",The customer is asking for the Uber's Dubai office number and emails to reach to solve some issues. The agent replies that they don't offer phone support for these issues and asks to send them a note via link provided by them.,0 days 01:11:34
963e6410c9ae6456df3656b16c97671c,"[2859167, 2859170, 2859171, 2859171, 2859172]","{2859167: Timestamp('2017-11-27 22:09:18+0000', tz='UTC'), 2859170: Timestamp('2017-11-27 22:04:52+0000', tz='UTC'), 2859171: Timestamp('2017-11-27 22:02:31+0000', tz='UTC'), 2859172: Timestamp('2017-11-27 22:01:31+0000', tz='UTC')}","@DELTA wife on delayed united flight 1270 needs 2 make connection to TLH  on DL 2907. Will be there tight. Can u notify gate agent in ATL? @794555 Hello Bruce. I can tell you that DL2907 is on time this evening. There is no way for us to notify the gate agent, as we cannot hold a flight. I do apologize. Is your wife checked in for the flight already? *TMS @Delta Yes.  Name is Carolyn Bell.  Incoming flight (UA 1720) arriving at Terminal T at 6:55. 2907 leaving from Terminal B at 7:28. @794555 If she misses her flight, she will need to let us know. Unfortunately, it may only be on standby at this time. The flight is fully booked. *TMS",Customer inquiring about flight cheeked  in and out in the terminal. Agent suggests customer  the booking information .,0 days 00:07:47
6d5a723880ac58019d18d73d40466582,"[2105584, 2105586, 2105586, 2105590, 2105592]","{2105584: Timestamp('2017-11-08 12:03:19+0000', tz='UTC'), 2105586: Timestamp('2017-11-08 09:09:55+0000', tz='UTC'), 2105590: Timestamp('2017-11-08 15:30:33+0000', tz='UTC'), 2105592: Timestamp('2017-11-08 12:03:01+0000', tz='UTC')}","@Morrisons again restricting limits in spend.. £80! How is this helping the lower wage families?! #Disgusting https://t.co/xbpjj9sz7X @621488 Hi, sorry you feel this way, the spend amount is based on your average spend from the past (1) @621488 8 weeks and the 8 weeks before Christmas last year. I will pass your feedback on to the Loyalty department. - Georgina  (2) @621488 We do take your feedback seriously and I do understand your frustration. If I can help you with anything else give me a shout. - G",Customer complaining about restricting limits in speed and how it will be helping for lower wage families. Agent updated that he will take his feedback seriously and  he will pass his feedback on to the loyalty department.,0 days 06:20:38
261e502fcf15cf2cb80753a40c2d53ae,"[2283132, 2283133]","{2283132: Timestamp('2017-11-11 19:23:43+0000', tz='UTC'), 2283133: Timestamp('2017-11-22 02:22:54+0000', tz='UTC')}","@AppleSupport 
why isnot my bootcamp work @663549 Thanks for reaching out.  Are these the steps you are following to install Windows with Boot Camp: https://t.co/bq81zP1for?",The customer is complaining that why their bootcamp is not working. The agent asked to follow the steps to install windows with boot camp.,10 days 06:59:11
738522da110b841541d336b30ac1241e,"[1613008, 1613010, 1613011, 1613013, 1613016]","{1613008: Timestamp('2017-11-05 12:21:44+0000', tz='UTC'), 1613010: Timestamp('2017-11-05 13:25:28+0000', tz='UTC'), 1613011: Timestamp('2017-11-05 13:35:23+0000', tz='UTC'), 1613013: Timestamp('2017-11-05 22:38:26+0000', tz='UTC'), 1613016: Timestamp('2017-11-05 11:42:11+0000', tz='UTC')}","hey @MicrosoftHelps my computer just stopped working after updating whats going on buds @MicrosoftHelps i just updated it and now every time i log into my guest acct it locks me back out a second later ran update trouble shooter... @494915 1/2 Got it, Em. Corrupted or missing files and/or drivers could be the cause of this error. To clarify, you recently updated to @494915 2/2 Fall Creators Update? If you can still start in Safe Mode, go to Device Manager to update outdated drivers. @494915 If that's the case, please run the Surface Diagnostic Toolkit to check for possible corrupted files here: https://t.co/B14FR7rtYq",Customer is complaining about the computer which stopped working after updating and can't even contact customer support on their laptop or phone. Agent requests to run the Surface  Diagnostic Toolkit to check for possible corrupted files in the given URL.,0 days 10:56:15
b072c26a8da74bb56f26274b009c72e3,"[2354958, 2354960, 2354966, 2354967]","{2354958: Timestamp('2017-09-12 18:19:22+0000', tz='UTC'), 2354960: Timestamp('2017-09-12 11:10:30+0000', tz='UTC'), 2354966: Timestamp('2017-09-12 08:22:02+0000', tz='UTC'), 2354967: Timestamp('2017-09-11 21:04:17+0000', tz='UTC')}","@British_Airways charging £1235 to change booking needed coz of #Irma when can't even get back to Miami. Holiday ruined. @680376 Have you spoken to our Change Booking team for your best options, Steve? Sorry your holiday has been ruined by the hurricane. ^Gill @British_Airways Change team say instructions mean no free transfer. Might change but paid as I can't go FLA or stay and wanted to get seat. @680376 Hi Steve, please get in touch at your earliest convenience upon your return and we'll be in touch to discuss your experience. ^L",Customer complains about charging for change in booking. Agent informs to customers that he will email a letter with points that he discussed.,0 days 21:15:05
17777c642a6a78b83daa9d5fe2271e1c,"[1376400, 1376404, 1376409]","{1376400: Timestamp('2017-10-28 02:04:27+0000', tz='UTC'), 1376404: Timestamp('2017-10-28 03:39:00+0000', tz='UTC'), 1376409: Timestamp('2017-10-29 02:16:29+0000', tz='UTC')}","@115821 I have been home all day, why did I get a notice that delivery failed. @440415 We're happy to review the order and assist you directly. If you have a moment, please reach us here: https://t.co/hApLpMlfHN ^JR @440415 Thank you for letting us know. Have you had a chance to contact USPS directly for an update: https://t.co/gb8B8kyIfH? ^LR",Customer is complaining about the delayed delivery of a product. Agent is inquiring whether the customer had contacted USPS directly for an update.,1 days 00:12:02
4df5d0d25e3991b82de12782fbf37a5e,"[242394, 242398, 242399]","{242394: Timestamp('2017-10-04 13:00:01+0000', tz='UTC'), 242398: Timestamp('2017-09-29 13:00:01+0000', tz='UTC'), 242399: Timestamp('2017-09-29 06:21:12+0000', tz='UTC')}","@117176 Hi, I am an existing customer of your bank tried calling +912249552484 several times but sorry to say the pathetic service rcvd @173578 I'm sorry to hear about the issue. To escalate further please complete the link https://t.co/W7g6iN7ahv. ^YC @173578 I'm sorry to hear you have not been contacted. I would be happy to escalate ur request. Please click link to send your ph #.1/2 https://t.co/gvC4jAOA9c","The customer says that he is an existing customer of the bank, he tried calling to the bank several times but he didn't get any service from the bank. The agent asks to complete the required details in the provided link to escalate the issue further and asks to provide the phone number in order to assist further on the issue.",5 days 06:38:49
bb43c1641a4bbf4cdee223f455b710e7,"[1036889, 1036892, 1036896]","{1036889: Timestamp('2017-10-23 01:49:31+0000', tz='UTC'), 1036892: Timestamp('2017-10-23 01:59:29+0000', tz='UTC'), 1036896: Timestamp('2017-10-23 01:32:25+0000', tz='UTC')}","@VirginAmerica am I able to travel with a brand new sealed laptop through TSA without unboxing it? Flight from Oregon to San Francisco.. @365290 You'll be fine bringing it on the aircraft, however, TSA may ask you to take it out of the box. -Sean @365290 I'd personally just keep it all sealed up until they say something. I wouldn't be surprised if they allow it to go through unopened. -Sean",Customer has complained that he is unable to travel with brand new sealed laptop without unboxing it. Agent is glad that customer has reached him for this issue.,0 days 00:27:04
a48d95ba3ca3e838a189e6256708356a,"[621596, 621598, 621599, 621600]","{621596: Timestamp('2017-11-22 18:22:33+0000', tz='UTC'), 621598: Timestamp('2017-11-22 17:21:06+0000', tz='UTC'), 621599: Timestamp('2017-11-22 17:16:44+0000', tz='UTC'), 621600: Timestamp('2017-11-22 17:08:38+0000', tz='UTC')}","@VirginTrains 16:43 from Euston to Edinburgh. Seriously guys turn down the a/c in the quiet carriage 'G'. #winter @267523 Hi Jasmine, please speak to the onboard team and they should be able to adjust the temperature for you ^HP @VirginTrains Not worth risking my seat as I was stood up from Bham to Euston this morning and seat reservations aren't showing on here atm. @267523 Sorry to hear this, Jasmin. Please speak to station staff who will be able to validate your ticket for the next service for you ^HP",Customer request to turn down the  A/C in the quite carriage G. Agent directs customer to speak to station staff to validate his ticket for the next service.,0 days 01:13:55
ed3b39de9ba6f1ba814e0400c9fd4c0d,"[2296252, 2296252, 2296253, 2296253, 2296254, 2313112, 2313114, 2313114]","{2296252: Timestamp('2017-11-12 21:19:18+0000', tz='UTC'), 2296253: Timestamp('2017-11-12 19:47:59+0000', tz='UTC'), 2296254: Timestamp('2017-11-12 21:31:34+0000', tz='UTC'), 2313112: Timestamp('2017-11-12 22:53:00+0000', tz='UTC'), 2313114: Timestamp('2017-11-12 23:42:00+0000', tz='UTC')}",@115858 do you guys hate Taylor Swift? Because after I did the last update my new Taylor Swift album is gone! That combined with all these other nonsense glitches - perfect time for Google to come out with a phone. @666692 We want to do what we can to help you with your device. Were you able to find your music? What's going on with your device? @115858 After the newest update the Reputation album has completely disappeared from my music 😟😡 @666692 Were you able to locate and download the album again to your device? @666692 We're glad to hear you were able to download it again! Please let us know if we can help with anything else from here.,Customer is complaining about after the newest update reputation album has completely disappear from my music. Agent asking were u able to locate and download the album again to your device.,0 days 03:54:01
572edcdd82deb61e449870cdb22f27d1,"[583069, 583069, 583075, 583079, 583080]","{583069: Timestamp('2017-12-03 13:46:13+0000', tz='UTC'), 583075: Timestamp('2017-11-29 14:36:37+0000', tz='UTC'), 583079: Timestamp('2017-11-28 18:26:40+0000', tz='UTC'), 583080: Timestamp('2017-11-28 16:39:12+0000', tz='UTC')}","@SpotifyCares Spotify starts up on Windows 10 even though it is disabled from settings and task manager. There seems to be no definite fix. https://t.co/MA5fyomEpT @131457 Hmm, that doesn't sound right. What Spotify version are you using? We'll see what we can suggest /JE @131457 We hear you. We’ll be sure to pass your feedback on to the right folks. Just to check, have you reinstalled the app successfully? Keep us posted /JE @131457 Can you DM us your account's username or email address? We'll see what we can suggest /PC https://t.co/ldFdZRiNAt",Customer is having an issue that Spotify starts up on windows 10 even though it is disabled. Agent asked for the version and informed to send the feedback to the right folks and updated to DM  the username and email address.,4 days 21:07:01
8fe05ac7aca6c2c6e762db50a76a7b09,"[1133856, 1133857, 1133858, 1133866]","{1133856: Timestamp('2017-10-24 12:22:36+0000', tz='UTC'), 1133857: Timestamp('2017-11-16 10:55:44+0000', tz='UTC'), 1133858: Timestamp('2017-11-16 10:59:09+0000', tz='UTC'), 1133866: Timestamp('2017-10-30 06:18:06+0000', tz='UTC')}","Hey @VirginAmerica, I hate to be the guy that complains on Twitter but you need to respond to my email about a refund for a cancelled flight @214174 We have requested the refund. Please allow 10-14 business days to reflect on your account. -Jordan @VirginAmerica So it's been over a month and I haven't heard a thing about this - what is going on? @214174 I am not able to access this information. Can you please contact Customer Care at 1.877.359.8474  after 8 AM PST
-Andre",Customer is complaining about delayed refund of a cancelled flight for over a month. Agent requests to reach out customer care by providing their contact number.,22 days 22:36:33
